sold_price,address,mean_sqarefootage,Type,renamedType,Style,Community,List Price,Bedrooms,Dens,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,longitude,latitude,weblink,squarefootage
751000,5 Northtown Way,1100,Condo Apt,Condo Apartment,Apartment,Willowdale East,728000,2,0,2,1,5,1,C14,-79.413881,43.774922,https://www.zolo.ca/toronto-real-estate/5-northtown-way/2201,1000-1199
880000,297 Kennedy Road,900.5,Detached,Detached,Bungalow,Birchcliffe-Cliffside,728000,2,1,2,2,5,4,E06,-79.258409,43.709437,https://www.zolo.ca/toronto-real-estate/297-kennedy-road,700-1100
700000,15 Iceboat Terrace,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,728800,1,1,1,1,4,1,C01,-79.39681,43.640528,https://www.zolo.ca/toronto-real-estate/15-iceboat-terrace/2307,600-699
795000,318 Richmond Street W,650,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,728800,1,1,1,1,5,1,C01,-79.391953,43.648964,https://www.zolo.ca/toronto-real-estate/318-richmond-street-west/1707,600-699
807500,20 Minowan Miikan Lane,850,Condo Apt,Condo Apartment,Apartment,Little Portugal,728800,2,1,2,1,6,0,C01,-79.428251,43.643159,https://www.zolo.ca/toronto-real-estate/20-minowan-miikan-lane/1125,800-899
807500,20 Minowan Miikan Lane,850,Condo Apt,Condo Apartment,Apartment,Little Portugal,728800,2,1,2,1,6,0,C01,-79.428251,43.643159,https://www.zolo.ca/toronto-real-estate/20-minowan-miikan-lane/1125,800-899
710000,200 Bloor Street W,550,Condo Apt,Condo Apartment,Apartment,Annex,728900,1,0,1,1,4,0,C02,-79.395299,43.668581,https://www.zolo.ca/toronto-real-estate/200-bloor-street-west/1507,500-599
710000,10 York Street,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,728900,1,1,1,1,4,0,C01,-79.381174,43.6412,https://www.zolo.ca/toronto-real-estate/10-york-street/3407,600-699
725000,295 Adelaide Street W,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,728900,2,0,2,1,5,0,C01,-79.389457,43.648031,https://www.zolo.ca/toronto-real-estate/295-adelaide-street-west/208,700-799
680000,2 Sonic Way,750,Condo Apt,Condo Apartment,Apartment,Flemingdon Park,729000,2,0,2,1,5,1,C11,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/2-sonic-way/1310,700-799
700000,50 Blackwell Avenue,1100,Condo Townhouse,Condo Townhouse,2-Storey,Malvern,729000,3,1,2,1,7,2,E11,-79.220835,43.804096,https://www.zolo.ca/toronto-real-estate/50-blackwell-avenue/53,1000-1199
715000,5229 Dundas Street W,1300,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,729000,2,1,2,1,6,1,W08,-79.536431,43.63935,https://www.zolo.ca/toronto-real-estate/5229-dundas-street-west/208,1200-1399
720000,65 Scadding Avenue,1100,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,729000,3,0,2,1,6,1,C08,-79.365716,43.648629,https://www.zolo.ca/toronto-real-estate/65-scadding-avenue/308,1000-1199
720000,25 Capreol Court,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,729000,2,0,2,1,5,1,C01,-79.395873,43.640564,https://www.zolo.ca/toronto-real-estate/25-capreol-court/1703,700-799
720000,14 York Street,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,729000,2,0,1,1,5,1,C01,-79.381614,43.642033,https://www.zolo.ca/toronto-real-estate/14-york-street/2406,600-699
722500,87 Peter Street,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,729000,1,1,1,1,4,0,C01,-79.392473,43.646843,https://www.zolo.ca/toronto-real-estate/87-peter-street/1416,600-699
724000,87 Peter Street,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,729000,1,1,1,1,5,0,C01,-79.392473,43.646843,https://www.zolo.ca/toronto-real-estate/87-peter-street/3607,500-599
725000,75 Wynford Heights Crescent,1500,Condo Apt,Condo Apartment,Apartment,Banbury-Don Mills,729000,2,1,2,1,6,2,C13,-79.326073,43.728544,https://www.zolo.ca/toronto-real-estate/75-wynford-heights-crescent/1808,1400-1599
729000,55 Stewart Street,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,729000,1,0,1,1,5,1,C01,-79.40223,43.643224,https://www.zolo.ca/toronto-real-estate/55-stewart-street/717,600-699
729000,36 Via Bagnato,1100,Condo Apt,Condo Apartment,Apartment,Yorkdale-Glen Park,729000,2,1,2,1,5,1,W04,-79.453036,43.714991,https://www.zolo.ca/toronto-real-estate/36-via-bagnato/624,1000-1199
735000,80 Harrison Garden Boulevard,950,Condo Apt,Condo Apartment,Apartment,Willowdale East,729000,2,0,2,1,5,1,C14,-79.405781,43.756331,https://www.zolo.ca/toronto-real-estate/80-harrison-garden-boulevard/516,900-999
735000,2230 Lakeshore Boulevard W,950,Condo Apt,Condo Apartment,Apartment,Mimico,729000,2,0,2,1,5,1,W06,-79.46617,43.66328,https://www.zolo.ca/toronto-real-estate/2230-lakeshore-boulevard-west/804,900-999
770000,1320 Islington Avenue,1100,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,729000,2,1,2,1,6,1,W08,-79.52669,43.650314,https://www.zolo.ca/toronto-real-estate/1320-islington-avenue/705,1000-1199
782000,5 St Joseph Street,650,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,729000,1,0,1,1,5,0,C01,-79.385163,43.665914,https://www.zolo.ca/toronto-real-estate/5-st-joseph-street/3311,600-699
782000,38 The Esplanade Drive,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,729000,1,1,1,1,5,1,C08,-79.374722,43.646989,https://www.zolo.ca/toronto-real-estate/38-the-esplanade-drive/1307,600-699
805000,2603 Bathurst Street,1300,Co-Ownership Apt,Co-op / Co-Ownership Apartment,Apartment,Forest Hill North,729000,2,0,2,1,5,1,C04,-79.426469,43.707799,https://www.zolo.ca/toronto-real-estate/2603-bathurst-street/404,1200-1399
810000,55 Bremner Boulevard,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,729000,2,0,2,1,7,1,C01,-79.38077,43.642266,https://www.zolo.ca/toronto-real-estate/55-bremner-boulevard/4110,700-799
811000,81 Navy Wharf Court,850,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,729000,2,1,2,1,5,1,C01,-79.391525,43.641576,https://www.zolo.ca/toronto-real-estate/81-navy-wharf-court/1009,800-899
811100,1135 Royal York Road,950,Condo Apt,Condo Apartment,Apartment,Edenbridge-Humber Valley,729000,2,0,2,1,6,2,W08,-79.515889,43.660273,https://www.zolo.ca/toronto-real-estate/1135-royal-york-road/317,900-999
1125000,21 Queen Victoria Street,900.5,Detached,Detached,2-Storey,Blake-Jones,729000,2,0,1,1,5,2,E01,-79.335234,43.676893,https://www.zolo.ca/toronto-real-estate/21-queen-victoria-street,700-1100
815000,32 Townsend Road,1300,Condo Townhouse,Condo Townhouse,2-Storey,Hillcrest Village,729800,3,1,3,1,7,2,C15,-79.357383,43.811022,https://www.zolo.ca/toronto-real-estate/32-townsend-road/32,1200-1399
695000,231 Fort York Boulevard,750,Condo Apt,Condo Apartment,Apartment,Niagara,729900,2,0,2,1,6,0,C01,-79.406626,43.636548,https://www.zolo.ca/toronto-real-estate/231-fort-york-boulevard/519,700-799
695000,105 George Street,650,Condo Apt,Condo Apartment,Apartment,Moss Park,729900,1,1,2,1,4,1,C08,-79.494576,43.610472,https://www.zolo.ca/toronto-real-estate/105-george-street/807,600-699
710000,210 Simcoe Street,750,Condo Apt,Condo Apartment,Apartment,University,729900,1,1,1,1,5,0,C01,-79.388429,43.652504,https://www.zolo.ca/toronto-real-estate/210-simcoe-street/1306,700-799
710000,1110 Briar Hill Avenue,850,Condo Apt,Condo Apartment,Stacked Townhouse,Briar Hill-Belgravia,729900,2,1,2,1,5,1,W04,-79.448961,43.703179,https://www.zolo.ca/toronto-real-estate/1100-briar-hill-avenue/103,800-899
729900,60 St Clair Avenue W,750,Condo Apt,Condo Apartment,Apartment,Yonge-St. Clair,729900,2,0,1,1,5,1,C02,-79.396889,43.687835,https://www.zolo.ca/toronto-real-estate/60-st-clair-avenue-west/1107,700-799
735000,32 Trolley Crescent,650,Condo Apt,Condo Apartment,Apartment,Moss Park,729900,1,1,1,1,5,1,C08,-79.354924,43.65682,https://www.zolo.ca/toronto-real-estate/32-trolley-crescent/813,600-699
750000,15 Legion Road,1100,Condo Apt,Condo Apartment,Apartment,Mimico,729900,2,1,2,1,6,1,W06,-79.484709,43.62139,https://www.zolo.ca/toronto-real-estate/15-legion-road/312,1000-1199
770000,9 Glen Springs Drive,1300,Condo Townhouse,Condo Townhouse,2-Storey,L'Amoreaux,729900,3,0,2,1,6,2,E05,-79.320481,43.800933,https://www.zolo.ca/toronto-real-estate/9-glen-springs-drive,1200-1399
835136,254 Royal York Road,1100,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Mimico,729900,2,0,2,1,5,1,W06,-79.497641,43.613899,https://www.zolo.ca/toronto-real-estate/254-royal-york-road/106,1000-1199
800000,2230 Lake Shore Boulevard,950,Condo Apt,Condo Apartment,Apartment,Mimico,729999,2,0,2,1,5,1,W06,-79.524591,43.665684,https://www.zolo.ca/toronto-real-estate/2230-lake-shore-boulevard/3704,900-999
812500,530 St Clair Avenue W,750,Condo Apt,Condo Apartment,Apartment,Forest Hill South,729999,2,0,2,1,5,1,C03,-79.418606,43.683393,https://www.zolo.ca/toronto-real-estate/530-st-clair-avenue-west/903,700-799
728800,33 Singer Court,1100,Condo Apt,Condo Apartment,Apartment,Bayview Village,730000,2,1,2,1,5,1,C15,-79.370836,43.769503,https://www.zolo.ca/toronto-real-estate/33-singer-court/911,1000-1199
745000,2261 Lake Shore Boulevard W,1100,Condo Apt,Condo Apartment,Loft,Mimico,732000,2,0,2,1,5,1,W06,-79.482229,43.619851,https://www.zolo.ca/toronto-real-estate/2261-lake-shore-boulevard-west/123,1000-1199
734000,26 Gibbs Road,850,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,734000,2,0,2,1,5,1,W08,-79.558842,43.637987,https://www.zolo.ca/toronto-real-estate/26-gibbs-road/930,800-899
710000,19 Applewood Lane,1300,Condo Townhouse,Condo Townhouse,3-Storey,Etobicoke West Mall,734900,3,0,3,1,4,1,W08,-79.566713,43.650893,https://www.zolo.ca/toronto-real-estate/19-applewood-lane/251,1200-1399
820100,2782 Eglinton Avenue E,1900,Condo Townhouse,Condo Townhouse,3-Storey,Eglinton East,734900,3,1,4,1,7,2,E08,-79.243274,43.73787,https://www.zolo.ca/toronto-real-estate/2782-eglinton-avenue-east/1,1800-1999
730000,20 Shore Breeze Drive,650,Condo Apt,Condo Apartment,Apartment,Mimico,734990,2,0,1,1,5,1,W06,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/20-shore-breeze-drive/1302,600-699
751000,170 Fort York Boulevard,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,735000,2,0,1,1,5,1,C01,-79.399758,43.63924,https://www.zolo.ca/toronto-real-estate/170-fort-york-boulevard/1911,700-799
755000,70 Forest Manor Road,850,Condo Apt,Condo Apartment,Apartment,Henry Farm,735000,2,0,2,1,2,1,C15,-79.344575,43.772365,https://www.zolo.ca/toronto-real-estate/70-forest-manor-road/2812,800-899
765800,15 Fort York Boulevard,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,735800,2,0,2,1,5,1,C01,-79.393893,43.64004,https://www.zolo.ca/toronto-real-estate/15-fort-york-boulevard/806,700-799
737500,88 Grandview Way,1100,Condo Apt,Condo Apartment,Apartment,Willowdale East,737000,2,1,2,1,7,2,C14,-79.412205,43.774643,https://www.zolo.ca/toronto-real-estate/88-grandview-way/308,1000-1199
861000,72 Clouston Avenue,1300.5,Semi-Detached,Semi-Detached,2-Storey,Weston,737000,3,0,2,1,6,3,W04,-79.508016,43.694411,https://www.zolo.ca/toronto-real-estate/72-clouston-avenue,1100-1500
700000,5101 Dundas Street,950,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,738000,2,0,2,1,6,1,W08,-79.559686,43.632652,https://www.zolo.ca/toronto-real-estate/5101-dundas-street/1207,900-999
725000,2 Courville Coach Way,1700,Condo Townhouse,Condo Townhouse,3-Storey,Pleasant View,738000,4,1,3,1,7,2,C15,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/2-courville-coach-way,1600-1799
725000,125 Blue Jays Way W,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,738000,1,1,1,1,5,1,C01,,,,500-599
728000,60 St Clair Avenue W,750,Condo Apt,Condo Apartment,Apartment,Yonge-St. Clair,738000,2,0,2,1,5,0,C02,-79.396889,43.687835,https://www.zolo.ca/toronto-real-estate/60-st-clair-avenue-west/901,700-799
728000,350 Mill Road,1100,Condo Apt,Condo Apartment,Apartment,Eringate-Centennial-West Deane,738000,2,0,2,1,7,3,W08,-79.585895,43.640424,https://www.zolo.ca/toronto-real-estate/350-mill-road/ph3,1000-1199
730000,761 Bay Street,550,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,738000,1,0,1,1,4,1,C01,-79.384967,43.659419,https://www.zolo.ca/toronto-real-estate/761-bay-street/306,500-599
743000,8 Eglinton Avenue East Avenue,750,Condo Apt,Condo Apartment,Apartment,Mount Pleasant East,738000,2,0,2,1,5,0,C10,-79.398128,43.707038,https://www.zolo.ca/toronto-real-estate/8-eglinton-avenue-east-avenue/4508,700-799
752000,310 Village Green Square,1300,Condo Townhouse,Condo Townhouse,3-Storey,Agincourt South-Malvern West,738000,3,1,3,1,7,2,E07,-79.282365,43.77804,https://www.zolo.ca/toronto-real-estate/310-village-green-square/33,1200-1399
780000,199 Richmond Street W,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,738000,1,1,1,1,5,1,C01,-79.388411,43.649522,https://www.zolo.ca/toronto-real-estate/199-richmond-street-west/2301,600-699
796000,89 Dunfield Avenue,750,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,738000,2,0,2,1,5,1,C10,-79.394994,43.706106,https://www.zolo.ca/toronto-real-estate/89-dunfield-avenue/1505,700-799
830000,36 Charlotte Street,750,Condo Apt,Condo Apartment,2-Storey,Waterfront Communities C1,738000,2,0,2,1,6,1,C01,-79.394151,43.646561,https://www.zolo.ca/toronto-real-estate/36-charlotte-street/707,700-799
725000,260 Doris Avenue,950,Condo Apt,Condo Apartment,Apartment,Willowdale East,738888,2,0,2,1,5,1,C14,-79.412326,43.772129,https://www.zolo.ca/toronto-real-estate/260-doris-avenue/709,900-999
708500,456 College Street,1100,Condo Apt,Condo Apartment,Apartment,Palmerston-Little Italy,739000,2,0,2,1,6,0,C01,-79.408088,43.656711,https://www.zolo.ca/toronto-real-estate/456-college-street/302,1000-1199
720000,8 Eglinton Avenue E,650,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,739000,2,0,2,1,5,0,C10,-79.398128,43.707038,https://www.zolo.ca/toronto-real-estate/8-eglinton-avenue-east/908,600-699
720000,1 Lomond Drive,1100,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,739000,2,0,2,1,5,1,W08,-79.522142,43.646706,https://www.zolo.ca/toronto-real-estate/1-lomond-drive/410,1000-1199
725000,10 Parklawn Road,750,Condo Apt,Condo Apartment,Apartment,Mimico,739000,2,0,2,1,5,1,W06,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/10-parklawn-road/718,700-799
730000,50 Forest Manor Road,750,Condo Apt,Condo Apartment,Apartment,Henry Farm,739000,2,0,2,1,5,1,C15,-79.344714,43.773439,https://www.zolo.ca/toronto-real-estate/50-forest-manor-road/2205,700-799
738000,30 Greenfield Avenue,1100,Condo Apt,Condo Apartment,Apartment,Willowdale East,739000,2,1,2,1,6,2,C14,-79.410705,43.763593,https://www.zolo.ca/toronto-real-estate/30-greenfield-avenue/ph-1,1000-1199
749000,65 St Mary Street,550,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,739000,1,0,1,1,4,0,C01,-79.389602,43.667223,https://www.zolo.ca/toronto-real-estate/65-st-mary-street/4007,500-599
761000,80 John Street,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,739000,1,1,1,1,4,0,C01,-79.515353,43.704231,https://www.zolo.ca/toronto-real-estate/80-john-street/1509,700-799
761000,1900 Lake Shore Boulevard W,850,Condo Apt,Condo Apartment,Apartment,High Park-Swansea,739000,2,1,2,1,5,1,W01,-79.46557,43.63644,https://www.zolo.ca/toronto-real-estate/1900-lake-shore-boulevard-west/1505,800-899
768000,33 Charles Street E,650,Comm Element Condo,Condo Apartment,Apartment,Church-Yonge Corridor,739000,1,0,1,1,4,1,C08,-79.384488,43.66865,https://www.zolo.ca/toronto-real-estate/33-charles-street-east/3609,600-699
783000,65 Bremner Boulevard,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,739000,2,1,2,1,7,1,C01,-79.380585,43.642794,https://www.zolo.ca/toronto-real-estate/65-bremner-boulevard/3401,700-799
800000,33 Bay Street,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,739000,1,1,1,1,5,1,C01,-79.377319,43.642363,https://www.zolo.ca/toronto-real-estate/33-bay-street/2310,600-699
800000,14 Tangle Briar Way,1300,Condo Townhouse,Condo Townhouse,2-Storey,Bayview Village,739000,3,1,3,1,7,2,C15,-79.4163,43.70011,https://www.zolo.ca/toronto-real-estate/14-tangle-briar-way,1200-1399
800800,50 Wellesley Street E,650,Condo Apt,Condo Apartment,Apartment,Church-Yonge Corridor,739000,1,1,1,1,4,0,C08,-79.381997,43.665575,https://www.zolo.ca/toronto-real-estate/50-wellesley-street-east/3003,600-699
804000,89 Dunfield Avenue,750,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,739000,2,0,2,1,5,1,C10,-79.394994,43.706106,https://www.zolo.ca/toronto-real-estate/89-dunfield-avenue/1705,700-799
710000,600 Fleet Street,650,Condo Apt,Condo Apartment,Apartment,Niagara,739400,2,0,2,1,5,1,C01,-79.400357,43.636653,https://www.zolo.ca/toronto-real-estate/600-fleet-street/617,600-699
791000,400 Hopewell Avenue,1300,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Briar Hill-Belgravia,739800,2,0,2,1,5,1,W04,-79.444488,43.700335,https://www.zolo.ca/toronto-real-estate/400-hopewell-avenue/208,1200-1399
730000,65 East Liberty Street,950,Condo Apt,Condo Apartment,Apartment,Niagara,739900,2,1,2,1,8,1,C01,-79.414077,43.638151,https://www.zolo.ca/toronto-real-estate/65-east-liberty-street/701,900-999
730000,30 Old Mill Road,650,Condo Apt,Condo Apartment,Apartment,Kingsway South,739900,1,1,1,1,5,1,W08,-79.493791,43.651449,https://www.zolo.ca/toronto-real-estate/30-old-mill-road/301,600-699
735000,11 Ruttan Street,850,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Dufferin Grove,739900,2,1,2,1,5,1,C01,-79.446673,43.65716,https://www.zolo.ca/toronto-real-estate/11-ruttan-street/129,800-899
735000,1 Clairtrell Road,950,Condo Apt,Condo Apartment,Apartment,Willowdale East,739900,2,0,2,1,5,1,C14,-79.389763,43.766501,https://www.zolo.ca/toronto-real-estate/1-clairtrell-road/702,900-999
739900,125 Shaughnessy Boulevard,1500,Condo Townhouse,Condo Townhouse,2-Storey,Don Valley Village,739900,4,1,2,1,7,1,C15,-79.352684,43.776961,https://www.zolo.ca/toronto-real-estate/125-shaughnessy-boulevard/82,1400-1599
750000,296 Mill Road,1500,Condo Apt,Condo Apartment,2-Storey,Markland Wood,739900,3,0,3,1,6,2,W08,-79.583878,43.637823,https://www.zolo.ca/toronto-real-estate/296-mill-road/f9,1400-1599
750000,231 Fort York Boulevard,850,Condo Apt,Condo Apartment,Apartment,Niagara,739900,2,0,2,1,7,1,C01,-79.406626,43.636548,https://www.zolo.ca/toronto-real-estate/231-fort-york-boulevard/234,800-899
751000,2067 Lake Shore Boulevard W,950,Condo Apt,Condo Apartment,Apartment,Mimico,739900,2,1,2,1,5,1,W06,-79.475619,43.630559,https://www.zolo.ca/toronto-real-estate/2067-lake-shore-boulevard-west/306,900-999
775000,225 Merton Street,750,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,739900,2,0,1,1,5,1,C10,-79.389798,43.697272,https://www.zolo.ca/toronto-real-estate/225-merton-street/605,700-799
780000,195 Merton Street,850,Condo Apt,Condo Apartment,Apartment,Mount Pleasant West,739900,2,0,1,1,4,1,C10,-79.390341,43.6972,https://www.zolo.ca/toronto-real-estate/195-merton-street/701,800-899
860000,225 Sackville Street,950,Condo Apt,Condo Apartment,Apartment,Regent Park,739900,2,1,2,1,5,1,C08,-79.362606,43.659551,https://www.zolo.ca/toronto-real-estate/225-sackville-street/2504,900-999
725000,65 Scadding Avenue,1100,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,739999,2,1,2,1,6,1,C08,-79.365716,43.648629,https://www.zolo.ca/toronto-real-estate/65-scadding-avenue/326,1000-1199
720000,830 Lawrence Avenue W,950,Co-Op Apt,Co-op / Co-Ownership Apartment,Apartment,Yorkdale-Glen Park,740000,3,0,3,1,6,1,W04,-79.454112,43.71448,https://www.zolo.ca/toronto-real-estate/830-lawrence-avenue-west/1117,900-999
720000,2200 Lake Shore Boulevard W,750,Condo Apt,Condo Apartment,Apartment,Mimico,740000,2,0,2,1,5,1,W06,-79.482124,43.6224,https://www.zolo.ca/toronto-real-estate/2200-lake-shore-boulevard-west/3910,700-799
740000,10 Gibbs Road,950,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,740000,3,0,2,1,6,1,W08,-79.558842,43.637987,https://www.zolo.ca/toronto-real-estate/10-gibbs-road/913,900-999
844733,35 Ormskirk Avenue,1300,Condo Apt,Condo Apartment,2-Storey,High Park-Swansea,740000,3,0,1,1,6,1,W01,-79.474976,43.639248,https://www.zolo.ca/toronto-real-estate/35-ormskirk-avenue/601,1200-1399
921000,19 Grand Trunk Crescent,850,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,740000,2,0,2,1,5,1,C01,-79.383041,43.641681,https://www.zolo.ca/toronto-real-estate/19-grand-trunk-crescent/1106,800-899
740900,19 Bathurst Street,550,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,740900,1,1,1,1,6,0,C01,-79.445757,43.792272,https://www.zolo.ca/toronto-real-estate/19-bathurst-street/4208,500-599
805000,2 Rean Drive,1100,Condo Townhouse,Condo Townhouse,2-Storey,Bayview Village,743000,3,0,2,1,7,2,C15,-79.38371,43.765857,https://www.zolo.ca/toronto-real-estate/2-rean-drive/gv210,1000-1199
729800,65 Scadding Avenue,1100,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,744000,2,0,2,1,6,1,C08,-79.365716,43.648629,https://www.zolo.ca/toronto-real-estate/65-scadding-avenue/708,1000-1199
744000,240 Scarlett Road,1300,Condo Apt,Condo Apartment,Apartment,Rockcliffe-Smythe,744900,3,0,2,1,9,2,W03,-79.50816,43.675613,https://www.zolo.ca/toronto-real-estate/240-scarlett-road/1403,1200-1399
720000,15 Merchants' Wharf,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,745000,1,1,1,1,5,1,C08,-79.364253,43.645428,https://www.zolo.ca/toronto-real-estate/15-merchants-wharf/844,600-699
745000,35 Viking Lane,1100,Condo Apt,Condo Apartment,Apartment,Islington-City Centre West,745000,2,0,2,1,5,2,W08,-79.536251,43.638199,https://www.zolo.ca/toronto-real-estate/35-viking-lane/235,1000-1199
810000,70 Forest Manor Road,1100,Condo Apt,Condo Apartment,Apartment,Henry Farm,745000,2,1,2,1,5,1,C15,-79.344575,43.772365,https://www.zolo.ca/toronto-real-estate/70-forest-manor-road/1406,1000-1199
770000,5B Hobden Place,1750.5,Att/Row/Twnhouse,Townhouse,3-Storey,Willowridge-Martingrove-Richview,745900,3,0,2,1,6,2,W09,,,,1500-2000
730000,75 Graydon Hall Drive,1300,Condo Apt,Condo Apartment,Apartment,Parkwoods-Donalda,748000,2,1,2,1,6,2,C13,-79.344121,43.764281,https://www.zolo.ca/toronto-real-estate/75-graydon-hall-drive/2304,1200-1399
743000,1 Clairtrell Road,850,Condo Apt,Condo Apartment,Apartment,Willowdale East,748000,2,0,2,1,4,1,C14,-79.389763,43.766501,https://www.zolo.ca/toronto-real-estate/1-clairtrell-road/301,800-899
848000,761 Bay Street,750,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,748000,1,1,2,1,5,1,C01,-79.384967,43.659419,https://www.zolo.ca/toronto-real-estate/761-bay-street/2903,700-799
870000,761 Bay Street,750,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,748000,1,1,2,1,6,1,C01,-79.384967,43.659419,https://www.zolo.ca/toronto-real-estate/761-bay-street/3003,700-799
920000,40 Rodeo Pathway,1300,Condo Townhouse,Condo Townhouse,3-Storey,Birchcliffe-Cliffside,748000,2,0,3,1,6,2,E06,-79.269106,43.688082,https://www.zolo.ca/toronto-real-estate/40-rodeo-pathway/19,1200-1399
715000,10 Bloorview Place,950,Condo Apt,Condo Apartment,Apartment,Don Valley Village,748800,2,0,2,1,5,1,C15,-79.359505,43.773987,https://www.zolo.ca/toronto-real-estate/10-bloorview-place/1506,900-999
815000,29 Queens Quay E,750,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C8,748880,1,1,1,1,4,0,C08,-79.372873,43.641312,https://www.zolo.ca/toronto-real-estate/29-queens-quay-east/520,700-799
740000,1135 Royal York Road,850,Condo Apt,Condo Apartment,Apartment,Edenbridge-Humber Valley,748888,2,0,2,1,5,1,W08,-79.515889,43.660273,https://www.zolo.ca/toronto-real-estate/1135-royal-york-road/501,800-899
799000,615 Rathburn Road,1300,Condo Townhouse,Condo Townhouse,2-Storey,Eringate-Centennial-West Deane,748888,3,0,2,1,6,2,W08,-79.587405,43.646995,https://www.zolo.ca/toronto-real-estate/615-rathburn-road/82,1200-1399
700000,7 Florence Wyle Lane,850,Condo Townhouse,Condo Townhouse,Stacked Townhouse,South Riverdale,749000,2,0,2,1,4,1,E01,-79.352879,43.661024,https://www.zolo.ca/toronto-real-estate/7-florence-wyle-lane,800-899
722600,25 Telegram Mews,850,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,749000,2,1,2,1,6,1,C01,-79.394402,43.641032,https://www.zolo.ca/toronto-real-estate/25-telegram-mews/1016,800-899
730000,88 Sheppard Avenue E,750,Condo Apt,Condo Apartment,Apartment,Willowdale East,749000,1,1,1,1,5,1,C14,-79.4048,43.762867,https://www.zolo.ca/toronto-real-estate/88-sheppard-avenue-east/1803,700-799
730000,224 King Street W,650,Condo Apt,Condo Apartment,Apartment,Waterfront Communities C1,749000,1,1,1,1,4,0,C01,-79.387251,43.647339,https://www.zolo.ca/toronto-real-estate/224-king-street-west/1401,600-699
732000,7 Concorde Place,1300,Condo Apt,Condo Apartment,Apartment,Banbury-Don Mills,749000,2,1,2,1,7,3,C13,-79.3273,43.730669,https://www.zolo.ca/toronto-real-estate/7-concorde-place/1108,1200-1399
732000,38 Grenville Street,650,Condo Apt,Condo Apartment,Apartment,Bay Street Corridor,749000,1,1,1,1,5,1,C01,-79.386005,43.661667,https://www.zolo.ca/toronto-real-estate/38-grenville-street/308,600-699
732000,12 Sudbury Street,650,Condo Townhouse,Condo Townhouse,Stacked Townhouse,Niagara,749000,2,0,1,1,4,1,C01,-79.419451,43.641476,https://www.zolo.ca/toronto-real-estate/12-sudbury-street/3009,600-699
734600,89 Lillian Street,950,Condo Townhouse,Condo Townhouse,Bungalow,Mount Pleasant West,749000,3,0,2,1,6,1,C10,-79.393402,43.70708,https://www.zolo.ca/toronto-real-estate/89-lillian-street/26,900-999
